OrderID,ProductName,CategoryName,Company_Name,UnitPrice,Quantity,Discount,Purchase
10623,Tofu,Produce,Frankenversand,23.25,21,0,488.25
10624,Gula Malacca,Condiments,The Cracker Box,19.45,10,0,194.50
10624,Rössle Sauerkraut,Produce,The Cracker Box,45.6,10,0,456.00
10624,Thüringer Rostbratwurst,Meat/Poultry,The Cracker Box,123.79,6,0,742.74
10625,Camembert Pierrot,Dairy Products,Ana Trujillo Emparedados y helados,34,10,0,340.00
10625,Singaporean Hokkien Fried Mee,Grains/Cereals,Ana Trujillo Emparedados y helados,14,5,0,70.00
10625,Tofu,Produce,Ana Trujillo Emparedados y helados,23.25,3,0,69.75
10626,Camembert Pierrot,Dairy Products,Berglunds snabbköp,34,20,0,680.00
10626,Flotemysost,Dairy Products,Berglunds snabbköp,21.5,20,0,430.00
10626,Perth Pasties,Meat/Poultry,Berglunds snabbköp,32.8,12,0,393.60
10627,Röd Kaviar,Seafood,Save-a-lot Markets,15,35,0.15,446.25
10627,Tarte au sucre,Confections,Save-a-lot Markets,49.3,15,0,739.50
10628,Chai,Beverages,Blondesddsl père et fils,18,25,0,450.00
10629,Thüringer Rostbratwurst,Meat/Poultry,Godos Cocina Típica,123.79,20,0,2475.80
10629,Wimmers gute Semmelknödel,Grains/Cereals,Godos Cocina Típica,33.25,9,0,299.25
10630,Lakkalikööri,Beverages,Königlich Essen,18,35,0,630.00
10630,Pâté chinois,Meat/Poultry,Königlich Essen,24,12,0.05,273.60
10631,Rhönbräu Klosterbier,Beverages,La maison d'Asie,7.75,8,0.1,55.80
10632,Chang,Beverages,Die Wandernde Kuh,19,30,0.05,541.50
10632,Geitost,Dairy Products,Die Wandernde Kuh,2.5,20,0.05,47.50
10633,Gumbär Gummibärchen,Confections,Ernst Handel,31.23,35,0.15,929.09
10633,Konbu,Seafood,Ernst Handel,6,13,0.15,66.30
10633,Queso Manchego La Pastora,Dairy Products,Ernst Handel,38,36,0.15,1162.80
10633,Tarte au sucre,Confections,Ernst Handel,49.3,80,0.15,3352.40
10634,Carnarvon Tigers,Seafood,Folies gourmandes,62.5,50,0,3125.00
10634,Manjimup Dried Apples,Produce,Folies gourmandes,53,15,0,795.00
10634,Rhönbräu Klosterbier,Beverages,Folies gourmandes,7.75,2,0,15.50
10634,Uncle Bob's Organic Dried Pears,Produce,Folies gourmandes,30,35,0,1050.00
10635,Chef Anton's Cajun Seasoning,Condiments,Magazzini Alimentari Riuniti,22,10,0.1,198.00
10635,Chef Anton's Gumbo Mix,Condiments,Magazzini Alimentari Riuniti,21.35,15,0.1,288.23
10635,Gustaf's Knäckebröd,Grains/Cereals,Magazzini Alimentari Riuniti,21,40,0,840.00
10636,Chef Anton's Cajun Seasoning,Condiments,Wartian Herkku,22,25,0,550.00
10636,Escargots de Bourgogne,Seafood,Wartian Herkku,13.25,6,0,79.50
10637,Gnocchi di nonna Alice,Grains/Cereals,Queen Cozinha,38,60,0.05,2166.00
10637,Queso Cabrales,Dairy Products,Queen Cozinha,21,10,0,210.00
10637,Valkoinen suklaa,Confections,Queen Cozinha,16.25,25,0.05,385.94
10638,Louisiana Fiery Hot Pepper Sauce,Condiments,LINO-Delicateses,21.05,21,0,442.05
10638,Mozzarella di Giovanni,Dairy Products,LINO-Delicateses,34.8,60,0,2088.00
10638,Rogede sild,Seafood,LINO-Delicateses,9.5,20,0,190.00
10639,Carnarvon Tigers,Seafood,Santé Gourmet,62.5,8,0,500.00
10640,Gudbrandsdalsost,Dairy Products,Die Wandernde Kuh,36,20,0.25,540.00
10640,Outback Lager,Beverages,Die Wandernde Kuh,15,15,0.25,168.75
10641,Boston Crab Meat,Seafood,HILARION-Abastos,18.4,60,0,1104.00
10641,Chang,Beverages,HILARION-Abastos,19,50,0,950.00
10642,Sir Rodney's Scones,Confections,Simons bistro,10,30,0.2,240.00
10642,Sirop d'érable,Condiments,Simons bistro,28.5,20,0.2,456.00
10643,Chartreuse verte,Beverages,Alfreds Futterkiste,18,21,0.25,283.50
10643,Rössle Sauerkraut,Produce,Alfreds Futterkiste,45.6,15,0.25,513.00
10643,Spegesild,Seafood,Alfreds Futterkiste,12,2,0.25,18.00
10644,Carnarvon Tigers,Seafood,Wellington Importadora,62.5,4,0.1,225.00
10644,Ipoh Coffee,Beverages,Wellington Importadora,46,20,0,920.00
10644,Spegesild,Seafood,Wellington Importadora,12,21,0.1,226.80
10645,Carnarvon Tigers,Seafood,Hanari Carnes,62.5,20,0,1250.00
10645,Inlagd Sill,Seafood,Hanari Carnes,19,15,0,285.00
10646,Chai,Beverages,Hungry Owl All-Night Grocers,18,15,0.25,202.50
10646,Flotemysost,Dairy Products,Hungry Owl All-Night Grocers,21.5,30,0.25,483.75
10646,Ikura,Seafood,Hungry Owl All-Night Grocers,31,18,0.25,418.50
10646,Original Frankfurter grüne Soße,Condiments,Hungry Owl All-Night Grocers,13,35,0.25,341.25
10647,Chartreuse verte,Beverages,Que Delícia,18,20,0,360.00
10647,Teatime Chocolate Biscuits,Confections,Que Delícia,9.2,30,0,276.00
10648,Guaraná Fantástica,Beverages,Ricardo Adocicados,4.5,15,0.15,57.38
10648,Gustaf's Knäckebröd,Grains/Cereals,Ricardo Adocicados,21,15,0,315.00
10649,Mozzarella di Giovanni,Dairy Products,Maison Dewey,34.8,15,0,522.00
10649,Rössle Sauerkraut,Produce,Maison Dewey,45.6,20,0,912.00
10650,Nord-Ost Matjeshering,Seafood,Familia Arquibaldo,25.89,30,0,776.70
10650,Perth Pasties,Meat/Poultry,Familia Arquibaldo,32.8,25,0.05,779.00
10650,Tourtière,Meat/Poultry,Familia Arquibaldo,7.45,30,0,223.50
10651,Gustaf's Knäckebröd,Grains/Cereals,Die Wandernde Kuh,21,20,0.25,315.00
10651,Teatime Chocolate Biscuits,Confections,Die Wandernde Kuh,9.2,12,0.25,82.80
10652,Nord-Ost Matjeshering,Seafood,Gourmet Lanchonetes,25.89,2,0.25,38.83
10652,Singaporean Hokkien Fried Mee,Grains/Cereals,Gourmet Lanchonetes,14,20,0,280.00
10653,Camembert Pierrot,Dairy Products,Frankenversand,34,20,0.1,612.00
10653,Pavlova,Confections,Frankenversand,17.45,30,0.1,471.15
10654,Chartreuse verte,Beverages,Berglunds snabbköp,18,20,0.1,324.00
10654,Chef Anton's Cajun Seasoning,Condiments,Berglunds snabbköp,22,12,0.1,237.60
10654,Tourtière,Meat/Poultry,Berglunds snabbköp,7.45,6,0.1,40.23
10655,Jack's New England Clam Chowder,Seafood,Reggiani Caseifici,9.65,20,0.2,154.40
10656,Gula Malacca,Condiments,Great Lakes Food Market,19.45,28,0.1,490.14
10656,Tofu,Produce,Great Lakes Food Market,23.25,3,0.1,62.78
10656,Zaanse koeken,Confections,Great Lakes Food Market,9.5,6,0.1,51.30
10657,Camembert Pierrot,Dairy Products,Save-a-lot Markets,34,30,0,1020.00
10657,Genen Shouyu,Condiments,Save-a-lot Markets,15.5,50,0,775.00
10657,Gnocchi di nonna Alice,Grains/Cereals,Save-a-lot Markets,38,45,0,1710.00
10657,Jack's New England Clam Chowder,Seafood,Save-a-lot Markets,9.65,24,0,231.60
10657,Spegesild,Seafood,Save-a-lot Markets,12,45,0,540.00
10657,Zaanse koeken,Confections,Save-a-lot Markets,9.5,10,0,95.00
10658,Boston Crab Meat,Seafood,QUICK-Stop,18.4,70,0.05,1223.60
10658,Camembert Pierrot,Dairy Products,QUICK-Stop,34,55,0.05,1776.50
10658,Original Frankfurter grüne Soße,Condiments,QUICK-Stop,13,70,0.05,864.50
10658,Sir Rodney's Scones,Confections,QUICK-Stop,10,60,0,600.00
10659,Boston Crab Meat,Seafood,Queen Cozinha,18.4,24,0.05,419.52
10659,Gorgonzola Telino,Dairy Products,Queen Cozinha,12.5,20,0.05,237.50
10659,Outback Lager,Beverages,Queen Cozinha,15,40,0.05,570.00
10660,Sir Rodney's Marmalade,Confections,Hungry Coyote Import Store,81,21,0,1701.00
10661,Chartreuse verte,Beverages,Hungry Owl All-Night Grocers,18,3,0.2,43.20
10661,Escargots de Bourgogne,Seafood,Hungry Owl All-Night Grocers,13.25,49,0.2,519.40
10662,Scottish Longbreads,Confections,Lonesome Pine Restaurant,12.5,10,0,125.00
10663,Boston Crab Meat,Seafood,Bon app',18.4,30,0.05,524.40
10663,Manjimup Dried Apples,Produce,Bon app',53,20,0.05,1007.00
10663,Singaporean Hokkien Fried Mee,Grains/Cereals,Bon app',14,30,0.05,399.00
10664,Gnocchi di nonna Alice,Grains/Cereals,Furia Bacalhau e Frutos do Mar,38,12,0.15,387.60
10664,Ikura,Seafood,Furia Bacalhau e Frutos do Mar,31,24,0.15,632.40
10664,Louisiana Fiery Hot Pepper Sauce,Condiments,Furia Bacalhau e Frutos do Mar,21.05,15,0.15,268.39
10665,Lakkalikööri,Beverages,Lonesome Pine Restaurant,18,10,0,180.00
10665,Manjimup Dried Apples,Produce,Lonesome Pine Restaurant,53,20,0,1060.00
10665,Raclette Courdavault,Dairy Products,Lonesome Pine Restaurant,55,1,0,55.00
10666,Louisiana Fiery Hot Pepper Sauce,Condiments,Richter Supermarkt,21.05,10,0,210.50
10666,Thüringer Rostbratwurst,Meat/Poultry,Richter Supermarkt,123.79,36,0,4456.44
10667,Flotemysost,Dairy Products,Ernst Handel,21.5,14,0.2,240.80
10667,Gudbrandsdalsost,Dairy Products,Ernst Handel,36,45,0.2,1296.00
10668,Gorgonzola Telino,Dairy Products,Die Wandernde Kuh,12.5,8,0.1,90.00
10668,Pâté chinois,Meat/Poultry,Die Wandernde Kuh,24,4,0.1,86.40
10668,Wimmers gute Semmelknödel,Grains/Cereals,Die Wandernde Kuh,33.25,15,0.1,448.88
10669,Inlagd Sill,Seafood,Simons bistro,19,30,0,570.00
10670,Laughing Lumberjack Lager,Beverages,Frankenversand,14,25,0,350.00
10670,Rhönbräu Klosterbier,Beverages,Frankenversand,7.75,25,0,193.75
10670,Röd Kaviar,Seafood,Frankenversand,15,50,0,750.00
10670,Spegesild,Seafood,Frankenversand,12,60,0,720.00
10670,Tunnbröd,Grains/Cereals,Frankenversand,9,32,0,288.00
10671,Louisiana Fiery Hot Pepper Sauce,Condiments,France restauration,21.05,12,0,252.60
10671,Pavlova,Confections,France restauration,17.45,10,0,174.50
10671,Tarte au sucre,Confections,France restauration,49.3,10,0,493.00
10672,Côte de Blaye,Beverages,Berglunds snabbköp,263.5,15,0.1,3557.25
10672,Flotemysost,Dairy Products,Berglunds snabbköp,21.5,12,0,258.00
10673,Ipoh Coffee,Beverages,Wilman Kala,46,6,0,276.00
10673,Pavlova,Confections,Wilman Kala,17.45,3,0,52.35
10673,Singaporean Hokkien Fried Mee,Grains/Cereals,Wilman Kala,14,6,0,84.00
10674,Tunnbröd,Grains/Cereals,Island Trading,9,5,0,45.00
10675,Escargots de Bourgogne,Seafood,Frankenversand,13.25,30,0,397.50
10675,Perth Pasties,Meat/Poultry,Frankenversand,32.8,10,0,328.00
10675,Tofu,Produce,Frankenversand,23.25,30,0,697.50
10676,Gula Malacca,Condiments,Tortuga Restaurante,19.45,21,0,408.45
10676,Ikura,Seafood,Tortuga Restaurante,31,2,0,62.00
10676,Teatime Chocolate Biscuits,Confections,Tortuga Restaurante,9.2,7,0,64.40
10677,Geitost,Dairy Products,Antonio Moreno Taquería,2.5,8,0.15,17.00
10677,Gumbär Gummibärchen,Confections,Antonio Moreno Taquería,31.23,30,0.15,796.36
10678,Geitost,Dairy Products,Save-a-lot Markets,2.5,30,0,75.00
10678,Jack's New England Clam Chowder,Seafood,Save-a-lot Markets,9.65,120,0,1158.00
10678,Queso Manchego La Pastora,Dairy Products,Save-a-lot Markets,38,100,0,3800.00
10678,Tourtière,Meat/Poultry,Save-a-lot Markets,7.45,30,0,223.50
10679,Raclette Courdavault,Dairy Products,Blondesddsl père et fils,55,12,0,660.00
10680,Gorgonzola Telino,Dairy Products,Old World Delicatessen,12.5,20,0.25,187.50
10680,Pavlova,Confections,Old World Delicatessen,17.45,50,0.25,654.38
10680,Singaporean Hokkien Fried Mee,Grains/Cereals,Old World Delicatessen,14,40,0.25,420.00
10681,Sir Rodney's Scones,Confections,Great Lakes Food Market,10,12,0.1,108.00
10681,Teatime Chocolate Biscuits,Confections,Great Lakes Food Market,9.2,30,0.1,248.40
10681,Wimmers gute Semmelknödel,Grains/Cereals,Great Lakes Food Market,33.25,28,0,931.00
10682,Geitost,Dairy Products,Antonio Moreno Taquería,2.5,30,0,75.00
10682,Louisiana Hot Spiced Okra,Condiments,Antonio Moreno Taquería,17,4,0,68.00
10682,Rhönbräu Klosterbier,Beverages,Antonio Moreno Taquería,7.75,30,0,232.50
10683,Filo Mix,Grains/Cereals,Du monde entier,7,9,0,63.00
10684,Boston Crab Meat,Seafood,Ottilies Käseladen,18.4,20,0,368.00
10684,Camembert Pierrot,Dairy Products,Ottilies Käseladen,34,30,0,1020.00
10684,Zaanse koeken,Confections,Ottilies Käseladen,9.5,40,0,380.00
10685,Ikura,Seafood,Gourmet Lanchonetes,31,20,0,620.00
10685,Jack's New England Clam Chowder,Seafood,Gourmet Lanchonetes,9.65,4,0,38.60
10685,Zaanse koeken,Confections,Gourmet Lanchonetes,9.5,15,0,142.50
10686,Alice Mutton,Meat/Poultry,Piccolo und mehr,39,30,0.2,936.00
10686,Gumbär Gummibärchen,Confections,Piccolo und mehr,31.23,15,0,468.45
10687,Inlagd Sill,Seafood,Hungry Owl All-Night Grocers,19,6,0.25,85.50
10687,Mishi Kobe Niku,Meat/Poultry,Hungry Owl All-Night Grocers,97,50,0.25,3637.50
10687,Thüringer Rostbratwurst,Meat/Poultry,Hungry Owl All-Night Grocers,123.79,10,0,1237.90
10688,Ikura,Seafood,Vaffeljernet,31,18,0.1,502.20
10688,Rössle Sauerkraut,Produce,Vaffeljernet,45.6,60,0.1,2462.40
10688,Sasquatch Ale,Beverages,Vaffeljernet,14,14,0,196.00
10689,Chai,Beverages,Berglunds snabbköp,18,35,0.25,472.50
10690,Gnocchi di nonna Alice,Grains/Cereals,Hanari Carnes,38,20,0.25,570.00
10690,Original Frankfurter grüne Soße,Condiments,Hanari Carnes,13,30,0.25,292.50
10691,Chai,Beverages,QUICK-Stop,18,30,0,540.00
10691,Gula Malacca,Condiments,QUICK-Stop,19.45,24,0,466.80
10691,Ipoh Coffee,Beverages,QUICK-Stop,46,40,0,1840.00
10691,Tarte au sucre,Confections,QUICK-Stop,49.3,48,0,2366.40
10691,Thüringer Rostbratwurst,Meat/Poultry,QUICK-Stop,123.79,40,0,4951.60
10692,Vegie-spread,Condiments,Alfreds Futterkiste,43.9,20,0,878.00
10693,Gudbrandsdalsost,Dairy Products,White Clover Markets,36,30,0.15,918.00
10693,Mishi Kobe Niku,Meat/Poultry,White Clover Markets,97,6,0,582.00
10693,Röd Kaviar,Seafood,White Clover Markets,15,15,0.15,191.25
10693,Tourtière,Meat/Poultry,White Clover Markets,7.45,60,0.15,379.95
10694,Outback Lager,Beverages,QUICK-Stop,15,50,0,750.00
10694,Raclette Courdavault,Dairy Products,QUICK-Stop,55,25,0,1375.00
10694,Uncle Bob's Organic Dried Pears,Produce,QUICK-Stop,30,90,0,2700.00
10695,Guaraná Fantástica,Beverages,Wilman Kala,4.5,20,0,90.00
10695,Northwoods Cranberry Sauce,Condiments,Wilman Kala,40,10,0,400.00
10695,Queso Manchego La Pastora,Dairy Products,Wilman Kala,38,4,0,152.00
10696,Alice Mutton,Meat/Poultry,White Clover Markets,39,20,0,780.00
10696,Spegesild,Seafood,White Clover Markets,12,18,0,216.00
10697,Escargots de Bourgogne,Seafood,LINO-Delicateses,13.25,30,0.25,298.13
10697,Outback Lager,Beverages,LINO-Delicateses,15,30,0.25,337.50
10697,Steeleye Stout,Beverages,LINO-Delicateses,18,9,0.25,121.50
10697,Teatime Chocolate Biscuits,Confections,LINO-Delicateses,9.2,7,0.25,48.30
10698,Alice Mutton,Meat/Poultry,Ernst Handel,39,8,0.05,296.40
10698,Louisiana Fiery Hot Pepper Sauce,Condiments,Ernst Handel,21.05,65,0.05,1299.84
10698,Outback Lager,Beverages,Ernst Handel,15,8,0.05,114.00
10698,Queso Cabrales,Dairy Products,Ernst Handel,21,15,0,315.00
10698,Thüringer Rostbratwurst,Meat/Poultry,Ernst Handel,123.79,12,0.05,1411.21
10699,Zaanse koeken,Confections,Morgenstern Gesundkost,9.5,12,0,114.00
10700,Chai,Beverages,Save-a-lot Markets,18,5,0.2,72.00
10700,Flotemysost,Dairy Products,Save-a-lot Markets,21.5,60,0.2,1032.00
10700,Sasquatch Ale,Beverages,Save-a-lot Markets,14,12,0.2,134.40
10700,Scottish Longbreads,Confections,Save-a-lot Markets,12.5,40,0.2,400.00
10701,Flotemysost,Dairy Products,Hungry Owl All-Night Grocers,21.5,20,0.15,365.50
10701,Lakkalikööri,Beverages,Hungry Owl All-Night Grocers,18,35,0.15,535.50
10701,Raclette Courdavault,Dairy Products,Hungry Owl All-Night Grocers,55,42,0.15,1963.50
10702,Aniseed Syrup,Condiments,Alfreds Futterkiste,10,6,0,60.00
10702,Lakkalikööri,Beverages,Alfreds Futterkiste,18,15,0,270.00
10703,Chang,Beverages,Folk och fä HB,19,5,0,95.00
10703,Raclette Courdavault,Dairy Products,Folk och fä HB,55,35,0,1925.00
10703,Röd Kaviar,Seafood,Folk och fä HB,15,35,0,525.00
10704,Chef Anton's Cajun Seasoning,Condiments,Queen Cozinha,22,6,0,132.00
10704,Chocolade,Confections,Queen Cozinha,12.75,24,0,306.00
10704,Guaraná Fantástica,Beverages,Queen Cozinha,4.5,35,0,157.50
10705,Gorgonzola Telino,Dairy Products,HILARION-Abastos,12.5,20,0,250.00
10705,Mascarpone Fabioli,Dairy Products,HILARION-Abastos,32,4,0,128.00
10706,Ipoh Coffee,Beverages,Old World Delicatessen,46,24,0,1104.00
10706,Pavlova,Confections,Old World Delicatessen,17.45,20,0,349.00
10706,Raclette Courdavault,Dairy Products,Old World Delicatessen,55,8,0,440.00
10707,Outback Lager,Beverages,Around the Horn,15,28,0.15,357.00
10707,Pâté chinois,Meat/Poultry,Around the Horn,24,21,0,504.00
10707,Ravioli Angelo,Grains/Cereals,Around the Horn,19.5,40,0,780.00
10708,Chef Anton's Gumbo Mix,Condiments,The Big Cheese,21.35,4,0,85.40
10708,Inlagd Sill,Seafood,The Big Cheese,19,5,0,95.00
10709,Camembert Pierrot,Dairy Products,Gourmet Lanchonetes,34,10,0,340.00
10709,Manjimup Dried Apples,Produce,Gourmet Lanchonetes,53,28,0,1484.00
10709,Northwoods Cranberry Sauce,Condiments,Gourmet Lanchonetes,40,40,0,1600.00
10710,Teatime Chocolate Biscuits,Confections,Franchi S.p.A.,9.2,5,0,46.00
10710,Zaanse koeken,Confections,Franchi S.p.A.,9.5,5,0,47.50
10711,Jack's New England Clam Chowder,Seafood,Save-a-lot Markets,9.65,42,0,405.30
10711,Perth Pasties,Meat/Poultry,Save-a-lot Markets,32.8,120,0,3936.00
10711,Teatime Chocolate Biscuits,Confections,Save-a-lot Markets,9.2,12,0,110.40
10712,Gnocchi di nonna Alice,Grains/Cereals,Hungry Owl All-Night Grocers,38,30,0,1140.00
10712,Perth Pasties,Meat/Poultry,Hungry Owl All-Night Grocers,32.8,3,0.05,93.48
10713,Gumbär Gummibärchen,Confections,Save-a-lot Markets,31.23,30,0,936.90
10713,Ikura,Seafood,Save-a-lot Markets,31,18,0,558.00
10713,Rogede sild,Seafood,Save-a-lot Markets,9.5,110,0,1045.00
10713,Spegesild,Seafood,Save-a-lot Markets,12,24,0,288.00
10714,Alice Mutton,Meat/Poultry,Save-a-lot Markets,39,27,0.25,789.75
10714,Chang,Beverages,Save-a-lot Markets,19,30,0.25,427.50
10714,Escargots de Bourgogne,Seafood,Save-a-lot Markets,13.25,12,0.25,119.25
10714,Gnocchi di nonna Alice,Grains/Cereals,Save-a-lot Markets,38,18,0.25,513.00
10714,Zaanse koeken,Confections,Save-a-lot Markets,9.5,50,0.25,356.25
10715,Flotemysost,Dairy Products,Bon app',21.5,30,0,645.00
10715,Ikura,Seafood,Bon app',31,21,0,651.00
10716,Manjimup Dried Apples,Produce,Rancho grande,53,7,0,371.00
10716,Sir Rodney's Scones,Confections,Rancho grande,10,5,0,50.00
10716,Sirop d'érable,Condiments,Rancho grande,28.5,10,0,285.00
10717,Gudbrandsdalsost,Dairy Products,Frankenversand,36,25,0.05,855.00
10717,Sir Rodney's Scones,Confections,Frankenversand,10,32,0.05,304.00
10717,Tourtière,Meat/Poultry,Frankenversand,7.45,15,0,111.75
10718,Inlagd Sill,Seafood,Königlich Essen,19,40,0,760.00
10718,Pavlova,Confections,Königlich Essen,17.45,20,0,349.00
10718,Queso Manchego La Pastora,Dairy Products,Königlich Essen,38,36,0,1368.00
10718,Tarte au sucre,Confections,Königlich Essen,49.3,20,0,986.00
10719,Carnarvon Tigers,Seafood,Let's Stop N Shop,62.5,12,0.25,562.50
10719,Nord-Ost Matjeshering,Seafood,Let's Stop N Shop,25.89,3,0.25,58.25
10719,Tourtière,Meat/Poultry,Let's Stop N Shop,7.45,40,0.25,223.50
10720,Flotemysost,Dairy Products,Que Delícia,21.5,8,0,172.00
10720,Steeleye Stout,Beverages,Que Delícia,18,21,0,378.00
10721,Gula Malacca,Condiments,QUICK-Stop,19.45,50,0.05,923.88
10722,Chang,Beverages,Save-a-lot Markets,19,3,0,57.00
10722,Gorgonzola Telino,Dairy Products,Save-a-lot Markets,12.5,50,0,625.00
10722,Rhönbräu Klosterbier,Beverages,Save-a-lot Markets,7.75,42,0,325.50
10722,Scottish Longbreads,Confections,Save-a-lot Markets,12.5,45,0,562.50
10723,Gumbär Gummibärchen,Confections,White Clover Markets,31.23,15,0,468.45
10724,Ikura,Seafood,Mère Paillarde,31,16,0,496.00
10724,Sirop d'érable,Condiments,Mère Paillarde,28.5,5,0,142.50
10725,Filo Mix,Grains/Cereals,Familia Arquibaldo,7,4,0,28.00
10725,Jack's New England Clam Chowder,Seafood,Familia Arquibaldo,9.65,12,0,115.80
10725,Pâté chinois,Meat/Poultry,Familia Arquibaldo,24,6,0,144.00
10726,Chef Anton's Cajun Seasoning,Condiments,Eastern Connection,22,25,0,550.00
10726,Queso Cabrales,Dairy Products,Eastern Connection,21,5,0,105.00
10727,Alice Mutton,Meat/Poultry,Reggiani Caseifici,39,20,0.05,741.00
10727,Gnocchi di nonna Alice,Grains/Cereals,Reggiani Caseifici,38,10,0.05,361.00
10727,Raclette Courdavault,Dairy Products,Reggiani Caseifici,55,10,0.05,522.50
10728,Boston Crab Meat,Seafood,Queen Cozinha,18.4,6,0,110.40
10728,Camembert Pierrot,Dairy Products,Queen Cozinha,34,15,0,510.00
10728,Nord-Ost Matjeshering,Seafood,Queen Cozinha,25.89,15,0,388.35
10728,Pâté chinois,Meat/Poultry,Queen Cozinha,24,12,0,288.00
10729,Chai,Beverages,LINO-Delicateses,18,50,0,900.00
10729,Sir Rodney's Scones,Confections,LINO-Delicateses,10,30,0,300.00
10729,Valkoinen suklaa,Confections,LINO-Delicateses,16.25,40,0,650.00
10730,Gorgonzola Telino,Dairy Products,Bon app',12.5,3,0.05,35.63
10730,Louisiana Fiery Hot Pepper Sauce,Condiments,Bon app',21.05,10,0.05,199.98
10730,Pavlova,Confections,Bon app',17.45,15,0.05,248.66
10731,Manjimup Dried Apples,Produce,Chop-suey Chinese,53,30,0.05,1510.50
10731,Sir Rodney's Scones,Confections,Chop-suey Chinese,10,40,0.05,380.00
10732,Lakkalikööri,Beverages,Bon app',18,20,0,360.00
10733,Filo Mix,Grains/Cereals,Berglunds snabbköp,7,25,0,175.00
10733,Rössle Sauerkraut,Produce,Berglunds snabbköp,45.6,20,0,912.00
10733,Tofu,Produce,Berglunds snabbköp,23.25,16,0,372.00
10734,Grandma's Boysenberry Spread,Condiments,Gourmet Lanchonetes,25,30,0,750.00
10734,Lakkalikööri,Beverages,Gourmet Lanchonetes,18,20,0,360.00
10734,Nord-Ost Matjeshering,Seafood,Gourmet Lanchonetes,25.89,15,0,388.35
10735,Original Frankfurter grüne Soße,Condiments,Let's Stop N Shop,13,2,0.1,23.40
10735,Sirop d'érable,Condiments,Let's Stop N Shop,28.5,20,0.1,513.00
10736,Louisiana Fiery Hot Pepper Sauce,Condiments,Hungry Owl All-Night Grocers,21.05,40,0,842.00
10736,Rhönbräu Klosterbier,Beverages,Hungry Owl All-Night Grocers,7.75,20,0,155.00
10737,Jack's New England Clam Chowder,Seafood,Vins et alcools Chevalier,9.65,12,0,115.80
10737,Konbu,Seafood,Vins et alcools Chevalier,6,4,0,24.00
10738,Pavlova,Confections,Spécialités du monde,17.45,3,0,52.35
10739,Filo Mix,Grains/Cereals,Vins et alcools Chevalier,7,18,0,126.00
10739,Inlagd Sill,Seafood,Vins et alcools Chevalier,19,6,0,114.00
10740,Gnocchi di nonna Alice,Grains/Cereals,White Clover Markets,38,14,0.2,425.60
10740,Rogede sild,Seafood,White Clover Markets,9.5,40,0.2,304.00
10740,Rössle Sauerkraut,Produce,White Clover Markets,45.6,5,0.2,182.40
10740,Steeleye Stout,Beverages,White Clover Markets,18,35,0.2,504.00
10741,Chang,Beverages,Around the Horn,19,15,0.2,228.00
10742,Aniseed Syrup,Condiments,Bottom-Dollar Markets,10,20,0,200.00
10742,Camembert Pierrot,Dairy Products,Bottom-Dollar Markets,34,50,0,1700.00
10742,Mozzarella di Giovanni,Dairy Products,Bottom-Dollar Markets,34.8,35,0,1218.00
10743,Spegesild,Seafood,Around the Horn,12,28,0.05,319.20
10744,Boston Crab Meat,Seafood,Vaffeljernet,18.4,50,0.2,736.00
10745,Carnarvon Tigers,Seafood,QUICK-Stop,62.5,24,0,1500.00
10745,Gula Malacca,Condiments,QUICK-Stop,19.45,16,0,311.20
10745,Mozzarella di Giovanni,Dairy Products,QUICK-Stop,34.8,7,0,243.60
10745,Raclette Courdavault,Dairy Products,QUICK-Stop,55,45,0,2475.00
10746,Gudbrandsdalsost,Dairy Products,Chop-suey Chinese,36,40,0,1440.00
10746,Konbu,Seafood,Chop-suey Chinese,6,6,0,36.00
10746,Singaporean Hokkien Fried Mee,Grains/Cereals,Chop-suey Chinese,14,28,0,392.00
10746,Tarte au sucre,Confections,Chop-suey Chinese,49.3,9,0,443.70
10747,Gorgonzola Telino,Dairy Products,Piccolo und mehr,12.5,8,0,100.00
10747,Gudbrandsdalsost,Dairy Products,Piccolo und mehr,36,30,0,1080.00
10747,Jack's New England Clam Chowder,Seafood,Piccolo und mehr,9.65,35,0,337.75
10747,Vegie-spread,Condiments,Piccolo und mehr,43.9,9,0,395.10
10748,Boston Crab Meat,Seafood,Save-a-lot Markets,18.4,40,0,736.00
10748,Gnocchi di nonna Alice,Grains/Cereals,Save-a-lot Markets,38,28,0,1064.00
10748,Tunnbröd,Grains/Cereals,Save-a-lot Markets,9,44,0,396.00
10749,Gnocchi di nonna Alice,Grains/Cereals,Island Trading,38,15,0,570.00
10749,Lakkalikööri,Beverages,Island Trading,18,10,0,180.00
10749,Raclette Courdavault,Dairy Products,Island Trading,55,6,0,330.00
10750,Raclette Courdavault,Dairy Products,Wartian Herkku,55,25,0.15,1168.75
10750,Rogede sild,Seafood,Wartian Herkku,9.5,40,0.15,323.00
10750,Tofu,Produce,Wartian Herkku,23.25,5,0.15,98.81
10751,Gumbär Gummibärchen,Confections,Richter Supermarkt,31.23,12,0.1,337.28
10751,Nord-Ost Matjeshering,Seafood,Richter Supermarkt,25.89,30,0,776.70
10751,Röd Kaviar,Seafood,Richter Supermarkt,15,15,0,225.00
10751,Valkoinen suklaa,Confections,Richter Supermarkt,16.25,20,0.1,292.50
10752,Chai,Beverages,North/South,18,8,0,144.00
10752,Gudbrandsdalsost,Dairy Products,North/South,36,3,0,108.00
