OrderID,ProductName,CategoryName,Discontinued,UnitsInStock,ProductPrice,UnitPrice,Quantity,Discount,Sales
10658,Sir Rodney's Scones,Confections,0,3,10,10,60,0,600.00
10659,Boston Crab Meat,Seafood,0,123,18.4,18.4,24,0.05,419.52
10659,Gorgonzola Telino,Dairy Products,0,0,12.5,12.5,20,0.05,237.50
10659,Outback Lager,Beverages,0,15,15,15,40,0.05,570.00
10660,Sir Rodney's Marmalade,Confections,0,40,81,81,21,0,1701.00
10661,Chartreuse verte,Beverages,0,69,18,18,3,0.2,43.20
10661,Escargots de Bourgogne,Seafood,0,62,13.25,13.25,49,0.2,519.40
10662,Scottish Longbreads,Confections,0,6,12.5,12.5,10,0,125.00
10663,Boston Crab Meat,Seafood,0,123,18.4,18.4,30,0.05,524.40
10663,Manjimup Dried Apples,Produce,0,20,53,53,20,0.05,1007.00
10663,Singaporean Hokkien Fried Mee,Grains/Cereals,1,26,14,14,30,0.05,399.00
10664,Gnocchi di nonna Alice,Grains/Cereals,0,21,38,38,12,0.15,387.60
10664,Ikura,Seafood,0,31,31,31,24,0.15,632.40
10664,Louisiana Fiery Hot Pepper Sauce,Condiments,0,76,21.05,21.05,15,0.15,268.39
10665,Lakkalikööri,Beverages,0,57,18,18,10,0,180.00
10665,Manjimup Dried Apples,Produce,0,20,53,53,20,0,1060.00
10665,Raclette Courdavault,Dairy Products,0,79,55,55,1,0,55.00
10666,Louisiana Fiery Hot Pepper Sauce,Condiments,0,76,21.05,21.05,10,0,210.50
10666,Thüringer Rostbratwurst,Meat/Poultry,1,0,123.79,123.79,36,0,4456.44
10667,Flotemysost,Dairy Products,0,26,21.5,21.5,14,0.2,240.80
10667,Gudbrandsdalsost,Dairy Products,0,26,36,36,45,0.2,1296.00
10668,Gorgonzola Telino,Dairy Products,0,0,12.5,12.5,8,0.1,90.00
10668,Pâté chinois,Meat/Poultry,0,115,24,24,4,0.1,86.40
10668,Wimmers gute Semmelknödel,Grains/Cereals,0,22,33.25,33.25,15,0.1,448.88
10669,Inlagd Sill,Seafood,0,112,19,19,30,0,570.00
10670,Laughing Lumberjack Lager,Beverages,0,52,14,14,25,0,350.00
10670,Rhönbräu Klosterbier,Beverages,0,125,7.75,7.75,25,0,193.75
10670,Röd Kaviar,Seafood,0,101,15,15,50,0,750.00
10670,Spegesild,Seafood,0,95,12,12,60,0,720.00
10670,Tunnbröd,Grains/Cereals,0,61,9,9,32,0,288.00
10671,Louisiana Fiery Hot Pepper Sauce,Condiments,0,76,21.05,21.05,12,0,252.60
10671,Pavlova,Confections,0,29,17.45,17.45,10,0,174.50
10671,Tarte au sucre,Confections,0,17,49.3,49.3,10,0,493.00
10672,Côte de Blaye,Beverages,0,17,263.5,263.5,15,0.1,3557.25
10672,Flotemysost,Dairy Products,0,26,21.5,21.5,12,0,258.00
10673,Ipoh Coffee,Beverages,0,17,46,46,6,0,276.00
10673,Pavlova,Confections,0,29,17.45,17.45,3,0,52.35
10673,Singaporean Hokkien Fried Mee,Grains/Cereals,1,26,14,14,6,0,84.00
10674,Tunnbröd,Grains/Cereals,0,61,9,9,5,0,45.00
10675,Escargots de Bourgogne,Seafood,0,62,13.25,13.25,30,0,397.50
10675,Perth Pasties,Meat/Poultry,1,0,32.8,32.8,10,0,328.00
10675,Tofu,Produce,0,35,23.25,23.25,30,0,697.50
10676,Gula Malacca,Condiments,0,27,19.45,19.45,21,0,408.45
10676,Ikura,Seafood,0,31,31,31,2,0,62.00
10676,Teatime Chocolate Biscuits,Confections,0,25,9.2,9.2,7,0,64.40
10677,Geitost,Dairy Products,0,112,2.5,2.5,8,0.15,17.00
10677,Gumbär Gummibärchen,Confections,0,15,31.23,31.23,30,0.15,796.36
10678,Geitost,Dairy Products,0,112,2.5,2.5,30,0,75.00
10678,Jack's New England Clam Chowder,Seafood,0,85,9.65,9.65,120,0,1158.00
10678,Queso Manchego La Pastora,Dairy Products,0,86,38,38,100,0,3800.00
10678,Tourtière,Meat/Poultry,0,21,7.45,7.45,30,0,223.50
10679,Raclette Courdavault,Dairy Products,0,79,55,55,12,0,660.00
10680,Gorgonzola Telino,Dairy Products,0,0,12.5,12.5,20,0.25,187.50
10680,Pavlova,Confections,0,29,17.45,17.45,50,0.25,654.38
10680,Singaporean Hokkien Fried Mee,Grains/Cereals,1,26,14,14,40,0.25,420.00
10681,Sir Rodney's Scones,Confections,0,3,10,10,12,0.1,108.00
10681,Teatime Chocolate Biscuits,Confections,0,25,9.2,9.2,30,0.1,248.40
10681,Wimmers gute Semmelknödel,Grains/Cereals,0,22,33.25,33.25,28,0,931.00
10682,Geitost,Dairy Products,0,112,2.5,2.5,30,0,75.00
10682,Louisiana Hot Spiced Okra,Condiments,0,4,17,17,4,0,68.00
10682,Rhönbräu Klosterbier,Beverages,0,125,7.75,7.75,30,0,232.50
10683,Filo Mix,Grains/Cereals,0,38,7,7,9,0,63.00
10684,Boston Crab Meat,Seafood,0,123,18.4,18.4,20,0,368.00
10684,Camembert Pierrot,Dairy Products,0,19,34,34,30,0,1020.00
10684,Zaanse koeken,Confections,0,36,9.5,9.5,40,0,380.00
10685,Ikura,Seafood,0,31,31,31,20,0,620.00
10685,Jack's New England Clam Chowder,Seafood,0,85,9.65,9.65,4,0,38.60
10685,Zaanse koeken,Confections,0,36,9.5,9.5,15,0,142.50
10686,Alice Mutton,Meat/Poultry,1,0,39,39,30,0.2,936.00
10686,Gumbär Gummibärchen,Confections,0,15,31.23,31.23,15,0,468.45
10687,Inlagd Sill,Seafood,0,112,19,19,6,0.25,85.50
10687,Mishi Kobe Niku,Meat/Poultry,1,29,97,97,50,0.25,3637.50
10687,Thüringer Rostbratwurst,Meat/Poultry,1,0,123.79,123.79,10,0,1237.90
10688,Ikura,Seafood,0,31,31,31,18,0.1,502.20
10688,Rössle Sauerkraut,Produce,1,26,45.6,45.6,60,0.1,2462.40
10688,Sasquatch Ale,Beverages,0,111,14,14,14,0,196.00
10689,Chai,Beverages,0,39,18,18,35,0.25,472.50
10690,Gnocchi di nonna Alice,Grains/Cereals,0,21,38,38,20,0.25,570.00
10690,Original Frankfurter grüne Soße,Condiments,0,32,13,13,30,0.25,292.50
10691,Chai,Beverages,0,39,18,18,30,0,540.00
10691,Gula Malacca,Condiments,0,27,19.45,19.45,24,0,466.80
10691,Ipoh Coffee,Beverages,0,17,46,46,40,0,1840.00
10691,Tarte au sucre,Confections,0,17,49.3,49.3,48,0,2366.40
10691,Thüringer Rostbratwurst,Meat/Poultry,1,0,123.79,123.79,40,0,4951.60
10692,Vegie-spread,Condiments,0,24,43.9,43.9,20,0,878.00
10693,Gudbrandsdalsost,Dairy Products,0,26,36,36,30,0.15,918.00
10693,Mishi Kobe Niku,Meat/Poultry,1,29,97,97,6,0,582.00
10693,Röd Kaviar,Seafood,0,101,15,15,15,0.15,191.25
10693,Tourtière,Meat/Poultry,0,21,7.45,7.45,60,0.15,379.95
10694,Outback Lager,Beverages,0,15,15,15,50,0,750.00
10694,Raclette Courdavault,Dairy Products,0,79,55,55,25,0,1375.00
10694,Uncle Bob's Organic Dried Pears,Produce,0,15,30,30,90,0,2700.00
10695,Guaraná Fantástica,Beverages,1,20,4.5,4.5,20,0,90.00
10695,Northwoods Cranberry Sauce,Condiments,0,6,40,40,10,0,400.00
10695,Queso Manchego La Pastora,Dairy Products,0,86,38,38,4,0,152.00
10696,Alice Mutton,Meat/Poultry,1,0,39,39,20,0,780.00
10696,Spegesild,Seafood,0,95,12,12,18,0,216.00
10697,Escargots de Bourgogne,Seafood,0,62,13.25,13.25,30,0.25,298.13
10697,Outback Lager,Beverages,0,15,15,15,30,0.25,337.50
10697,Steeleye Stout,Beverages,0,20,18,18,9,0.25,121.50
10697,Teatime Chocolate Biscuits,Confections,0,25,9.2,9.2,7,0.25,48.30
10698,Alice Mutton,Meat/Poultry,1,0,39,39,8,0.05,296.40
10698,Louisiana Fiery Hot Pepper Sauce,Condiments,0,76,21.05,21.05,65,0.05,1299.84
10698,Outback Lager,Beverages,0,15,15,15,8,0.05,114.00
10698,Queso Cabrales,Dairy Products,0,22,21,21,15,0,315.00
10698,Thüringer Rostbratwurst,Meat/Poultry,1,0,123.79,123.79,12,0.05,1411.21
10699,Zaanse koeken,Confections,0,36,9.5,9.5,12,0,114.00
10700,Chai,Beverages,0,39,18,18,5,0.2,72.00
10700,Flotemysost,Dairy Products,0,26,21.5,21.5,60,0.2,1032.00
10700,Sasquatch Ale,Beverages,0,111,14,14,12,0.2,134.40
10700,Scottish Longbreads,Confections,0,6,12.5,12.5,40,0.2,400.00
10701,Flotemysost,Dairy Products,0,26,21.5,21.5,20,0.15,365.50
10701,Lakkalikööri,Beverages,0,57,18,18,35,0.15,535.50
10701,Raclette Courdavault,Dairy Products,0,79,55,55,42,0.15,1963.50
10702,Aniseed Syrup,Condiments,0,13,10,10,6,0,60.00
10702,Lakkalikööri,Beverages,0,57,18,18,15,0,270.00
10703,Chang,Beverages,0,17,19,19,5,0,95.00
10703,Raclette Courdavault,Dairy Products,0,79,55,55,35,0,1925.00
10703,Röd Kaviar,Seafood,0,101,15,15,35,0,525.00
10704,Chef Anton's Cajun Seasoning,Condiments,0,53,22,22,6,0,132.00
10704,Chocolade,Confections,0,15,12.75,12.75,24,0,306.00
10704,Guaraná Fantástica,Beverages,1,20,4.5,4.5,35,0,157.50
10705,Gorgonzola Telino,Dairy Products,0,0,12.5,12.5,20,0,250.00
10705,Mascarpone Fabioli,Dairy Products,0,9,32,32,4,0,128.00
10706,Ipoh Coffee,Beverages,0,17,46,46,24,0,1104.00
10706,Pavlova,Confections,0,29,17.45,17.45,20,0,349.00
10706,Raclette Courdavault,Dairy Products,0,79,55,55,8,0,440.00
10707,Outback Lager,Beverages,0,15,15,15,28,0.15,357.00
10707,Pâté chinois,Meat/Poultry,0,115,24,24,21,0,504.00
10707,Ravioli Angelo,Grains/Cereals,0,36,19.5,19.5,40,0,780.00
10708,Chef Anton's Gumbo Mix,Condiments,1,0,21.35,21.35,4,0,85.40
10708,Inlagd Sill,Seafood,0,112,19,19,5,0,95.00
10709,Camembert Pierrot,Dairy Products,0,19,34,34,10,0,340.00
10709,Manjimup Dried Apples,Produce,0,20,53,53,28,0,1484.00
10709,Northwoods Cranberry Sauce,Condiments,0,6,40,40,40,0,1600.00
10710,Teatime Chocolate Biscuits,Confections,0,25,9.2,9.2,5,0,46.00
10710,Zaanse koeken,Confections,0,36,9.5,9.5,5,0,47.50
10711,Jack's New England Clam Chowder,Seafood,0,85,9.65,9.65,42,0,405.30
10711,Perth Pasties,Meat/Poultry,1,0,32.8,32.8,120,0,3936.00
10711,Teatime Chocolate Biscuits,Confections,0,25,9.2,9.2,12,0,110.40
10712,Gnocchi di nonna Alice,Grains/Cereals,0,21,38,38,30,0,1140.00
10712,Perth Pasties,Meat/Poultry,1,0,32.8,32.8,3,0.05,93.48
10713,Gumbär Gummibärchen,Confections,0,15,31.23,31.23,30,0,936.90
10713,Ikura,Seafood,0,31,31,31,18,0,558.00
10713,Rogede sild,Seafood,0,5,9.5,9.5,110,0,1045.00
10713,Spegesild,Seafood,0,95,12,12,24,0,288.00
10714,Alice Mutton,Meat/Poultry,1,0,39,39,27,0.25,789.75
10714,Chang,Beverages,0,17,19,19,30,0.25,427.50
10714,Escargots de Bourgogne,Seafood,0,62,13.25,13.25,12,0.25,119.25
10714,Gnocchi di nonna Alice,Grains/Cereals,0,21,38,38,18,0.25,513.00
10714,Zaanse koeken,Confections,0,36,9.5,9.5,50,0.25,356.25
10715,Flotemysost,Dairy Products,0,26,21.5,21.5,30,0,645.00
10715,Ikura,Seafood,0,31,31,31,21,0,651.00
10716,Manjimup Dried Apples,Produce,0,20,53,53,7,0,371.00
10716,Sir Rodney's Scones,Confections,0,3,10,10,5,0,50.00
10716,Sirop d'érable,Condiments,0,113,28.5,28.5,10,0,285.00
10717,Gudbrandsdalsost,Dairy Products,0,26,36,36,25,0.05,855.00
10717,Sir Rodney's Scones,Confections,0,3,10,10,32,0.05,304.00
10717,Tourtière,Meat/Poultry,0,21,7.45,7.45,15,0,111.75
10718,Inlagd Sill,Seafood,0,112,19,19,40,0,760.00
10718,Pavlova,Confections,0,29,17.45,17.45,20,0,349.00
10718,Queso Manchego La Pastora,Dairy Products,0,86,38,38,36,0,1368.00
10718,Tarte au sucre,Confections,0,17,49.3,49.3,20,0,986.00
10719,Carnarvon Tigers,Seafood,0,42,62.5,62.5,12,0.25,562.50
10719,Nord-Ost Matjeshering,Seafood,0,10,25.89,25.89,3,0.25,58.25
10719,Tourtière,Meat/Poultry,0,21,7.45,7.45,40,0.25,223.50
10720,Flotemysost,Dairy Products,0,26,21.5,21.5,8,0,172.00
10720,Steeleye Stout,Beverages,0,20,18,18,21,0,378.00
10721,Gula Malacca,Condiments,0,27,19.45,19.45,50,0.05,923.88
10722,Chang,Beverages,0,17,19,19,3,0,57.00
10722,Gorgonzola Telino,Dairy Products,0,0,12.5,12.5,50,0,625.00
10722,Rhönbräu Klosterbier,Beverages,0,125,7.75,7.75,42,0,325.50
10722,Scottish Longbreads,Confections,0,6,12.5,12.5,45,0,562.50
10723,Gumbär Gummibärchen,Confections,0,15,31.23,31.23,15,0,468.45
10724,Ikura,Seafood,0,31,31,31,16,0,496.00
10724,Sirop d'érable,Condiments,0,113,28.5,28.5,5,0,142.50
10725,Filo Mix,Grains/Cereals,0,38,7,7,4,0,28.00
10725,Jack's New England Clam Chowder,Seafood,0,85,9.65,9.65,12,0,115.80
10725,Pâté chinois,Meat/Poultry,0,115,24,24,6,0,144.00
10726,Chef Anton's Cajun Seasoning,Condiments,0,53,22,22,25,0,550.00
10726,Queso Cabrales,Dairy Products,0,22,21,21,5,0,105.00
10727,Alice Mutton,Meat/Poultry,1,0,39,39,20,0.05,741.00
10727,Gnocchi di nonna Alice,Grains/Cereals,0,21,38,38,10,0.05,361.00
10727,Raclette Courdavault,Dairy Products,0,79,55,55,10,0.05,522.50
10728,Boston Crab Meat,Seafood,0,123,18.4,18.4,6,0,110.40
10728,Camembert Pierrot,Dairy Products,0,19,34,34,15,0,510.00
10728,Nord-Ost Matjeshering,Seafood,0,10,25.89,25.89,15,0,388.35
10728,Pâté chinois,Meat/Poultry,0,115,24,24,12,0,288.00
10729,Chai,Beverages,0,39,18,18,50,0,900.00
10729,Sir Rodney's Scones,Confections,0,3,10,10,30,0,300.00
10729,Valkoinen suklaa,Confections,0,65,16.25,16.25,40,0,650.00
10730,Gorgonzola Telino,Dairy Products,0,0,12.5,12.5,3,0.05,35.63
10730,Louisiana Fiery Hot Pepper Sauce,Condiments,0,76,21.05,21.05,10,0.05,199.98
10730,Pavlova,Confections,0,29,17.45,17.45,15,0.05,248.66
10731,Manjimup Dried Apples,Produce,0,20,53,53,30,0.05,1510.50
10731,Sir Rodney's Scones,Confections,0,3,10,10,40,0.05,380.00
10732,Lakkalikööri,Beverages,0,57,18,18,20,0,360.00
10733,Filo Mix,Grains/Cereals,0,38,7,7,25,0,175.00
10733,Rössle Sauerkraut,Produce,1,26,45.6,45.6,20,0,912.00
10733,Tofu,Produce,0,35,23.25,23.25,16,0,372.00
10734,Grandma's Boysenberry Spread,Condiments,0,120,25,25,30,0,750.00
10734,Lakkalikööri,Beverages,0,57,18,18,20,0,360.00
10734,Nord-Ost Matjeshering,Seafood,0,10,25.89,25.89,15,0,388.35
10735,Original Frankfurter grüne Soße,Condiments,0,32,13,13,2,0.1,23.40
10735,Sirop d'érable,Condiments,0,113,28.5,28.5,20,0.1,513.00
10736,Louisiana Fiery Hot Pepper Sauce,Condiments,0,76,21.05,21.05,40,0,842.00
10736,Rhönbräu Klosterbier,Beverages,0,125,7.75,7.75,20,0,155.00
10737,Jack's New England Clam Chowder,Seafood,0,85,9.65,9.65,12,0,115.80
10737,Konbu,Seafood,0,24,6,6,4,0,24.00
10738,Pavlova,Confections,0,29,17.45,17.45,3,0,52.35
10739,Filo Mix,Grains/Cereals,0,38,7,7,18,0,126.00
10739,Inlagd Sill,Seafood,0,112,19,19,6,0,114.00
10740,Gnocchi di nonna Alice,Grains/Cereals,0,21,38,38,14,0.2,425.60
10740,Rogede sild,Seafood,0,5,9.5,9.5,40,0.2,304.00
10740,Rössle Sauerkraut,Produce,1,26,45.6,45.6,5,0.2,182.40
10740,Steeleye Stout,Beverages,0,20,18,18,35,0.2,504.00
10741,Chang,Beverages,0,17,19,19,15,0.2,228.00
10742,Aniseed Syrup,Condiments,0,13,10,10,20,0,200.00
10742,Camembert Pierrot,Dairy Products,0,19,34,34,50,0,1700.00
10742,Mozzarella di Giovanni,Dairy Products,0,14,34.8,34.8,35,0,1218.00
10743,Spegesild,Seafood,0,95,12,12,28,0.05,319.20
10744,Boston Crab Meat,Seafood,0,123,18.4,18.4,50,0.2,736.00
10745,Carnarvon Tigers,Seafood,0,42,62.5,62.5,24,0,1500.00
10745,Gula Malacca,Condiments,0,27,19.45,19.45,16,0,311.20
10745,Mozzarella di Giovanni,Dairy Products,0,14,34.8,34.8,7,0,243.60
10745,Raclette Courdavault,Dairy Products,0,79,55,55,45,0,2475.00
10746,Gudbrandsdalsost,Dairy Products,0,26,36,36,40,0,1440.00
10746,Konbu,Seafood,0,24,6,6,6,0,36.00
10746,Singaporean Hokkien Fried Mee,Grains/Cereals,1,26,14,14,28,0,392.00
10746,Tarte au sucre,Confections,0,17,49.3,49.3,9,0,443.70
10747,Gorgonzola Telino,Dairy Products,0,0,12.5,12.5,8,0,100.00
10747,Gudbrandsdalsost,Dairy Products,0,26,36,36,30,0,1080.00
10747,Jack's New England Clam Chowder,Seafood,0,85,9.65,9.65,35,0,337.75
10747,Vegie-spread,Condiments,0,24,43.9,43.9,9,0,395.10
10748,Boston Crab Meat,Seafood,0,123,18.4,18.4,40,0,736.00
10748,Gnocchi di nonna Alice,Grains/Cereals,0,21,38,38,28,0,1064.00
10748,Tunnbröd,Grains/Cereals,0,61,9,9,44,0,396.00
10749,Gnocchi di nonna Alice,Grains/Cereals,0,21,38,38,15,0,570.00
10749,Lakkalikööri,Beverages,0,57,18,18,10,0,180.00
10749,Raclette Courdavault,Dairy Products,0,79,55,55,6,0,330.00
10750,Raclette Courdavault,Dairy Products,0,79,55,55,25,0.15,1168.75
10750,Rogede sild,Seafood,0,5,9.5,9.5,40,0.15,323.00
10750,Tofu,Produce,0,35,23.25,23.25,5,0.15,98.81
10751,Gumbär Gummibärchen,Confections,0,15,31.23,31.23,12,0.1,337.28
10751,Nord-Ost Matjeshering,Seafood,0,10,25.89,25.89,30,0,776.70
10751,Röd Kaviar,Seafood,0,101,15,15,15,0,225.00
10751,Valkoinen suklaa,Confections,0,65,16.25,16.25,20,0.1,292.50
10752,Chai,Beverages,0,39,18,18,8,0,144.00
10752,Gudbrandsdalsost,Dairy Products,0,26,36,36,3,0,108.00
10753,Longlife Tofu,Produce,0,4,10,10,5,0,50.00
10753,Rogede sild,Seafood,0,5,9.5,9.5,4,0,38.00
10754,Boston Crab Meat,Seafood,0,123,18.4,18.4,3,0,55.20
10755,Gnocchi di nonna Alice,Grains/Cereals,0,21,38,38,30,0.25,855.00
10755,Gudbrandsdalsost,Dairy Products,0,26,36,36,25,0.25,675.00
10755,Ravioli Angelo,Grains/Cereals,0,36,19.5,19.5,14,0.25,204.75
10755,Zaanse koeken,Confections,0,36,9.5,9.5,30,0.25,213.75
10756,Carnarvon Tigers,Seafood,0,42,62.5,62.5,21,0.2,1050.00
10756,Gudbrandsdalsost,Dairy Products,0,26,36,36,20,0.2,576.00
10756,Inlagd Sill,Seafood,0,112,19,19,20,0.2,304.00
10756,Scottish Longbreads,Confections,0,6,12.5,12.5,6,0.2,60.00
10757,Raclette Courdavault,Dairy Products,0,79,55,55,7,0,385.00
10757,Sasquatch Ale,Beverages,0,111,14,14,30,0,420.00
10757,Tarte au sucre,Confections,0,17,49.3,49.3,30,0,1479.00
10757,Wimmers gute Semmelknödel,Grains/Cereals,0,22,33.25,33.25,24,0,798.00
10758,Filo Mix,Grains/Cereals,0,38,7,7,60,0,420.00
10758,Gumbär Gummibärchen,Confections,0,15,31.23,31.23,20,0,624.60
10758,Outback Lager,Beverages,0,15,15,15,40,0,600.00
10759,Mascarpone Fabioli,Dairy Products,0,9,32,32,10,0,320.00
10760,Ipoh Coffee,Beverages,0,17,46,46,30,0.25,1035.00
10760,NuNuCa Nuß-Nougat-Creme,Confections,0,76,14,14,12,0.25,126.00
10760,Schoggi Schokolade,Confections,0,49,43.9,43.9,40,0,1756.00
10761,NuNuCa Nuß-Nougat-Creme,Confections,0,76,14,14,35,0.25,367.50
10761,Rhönbräu Klosterbier,Beverages,0,125,7.75,7.75,18,0,139.50
10762,Chartreuse verte,Beverages,0,69,18,18,16,0,288.00
10762,Gnocchi di nonna Alice,Grains/Cereals,0,21,38,38,60,0,2280.00
10762,Manjimup Dried Apples,Produce,0,20,53,53,28,0,1484.00
10762,Zaanse koeken,Confections,0,36,9.5,9.5,30,0,285.00
10763,Guaraná Fantástica,Beverages,1,20,4.5,4.5,20,0,90.00
10763,Gustaf's Knäckebröd,Grains/Cereals,0,104,21,21,6,0,126.00
10763,Sir Rodney's Scones,Confections,0,3,10,10,40,0,400.00
10764,Aniseed Syrup,Condiments,0,13,10,10,20,0.1,180.00
10764,Chartreuse verte,Beverages,0,69,18,18,130,0.1,2106.00
10765,Louisiana Fiery Hot Pepper Sauce,Condiments,0,76,21.05,21.05,80,0.1,1515.60
10766,Chang,Beverages,0,17,19,19,40,0,760.00
10766,Scottish Longbreads,Confections,0,6,12.5,12.5,40,0,500.00
10766,Uncle Bob's Organic Dried Pears,Produce,0,15,30,30,35,0,1050.00
10767,Singaporean Hokkien Fried Mee,Grains/Cereals,1,26,14,14,2,0,28.00
10768,Camembert Pierrot,Dairy Products,0,19,34,34,15,0,510.00
10768,Flotemysost,Dairy Products,0,26,21.5,21.5,12,0,258.00
10768,Gorgonzola Telino,Dairy Products,0,0,12.5,12.5,50,0,625.00
10768,Gustaf's Knäckebröd,Grains/Cereals,0,104,21,21,4,0,84.00
10769,Filo Mix,Grains/Cereals,0,38,7,7,15,0.05,99.75
10769,Jack's New England Clam Chowder,Seafood,0,85,9.65,9.65,30,0.05,275.02
10769,Sirop d'érable,Condiments,0,113,28.5,28.5,20,0,570.00
10769,Tarte au sucre,Confections,0,17,49.3,49.3,15,0,739.50
10770,Queso Cabrales,Dairy Products,0,22,21,21,15,0.25,236.25
10771,Flotemysost,Dairy Products,0,26,21.5,21.5,16,0,344.00
10772,Raclette Courdavault,Dairy Products,0,79,55,55,25,0,1375.00
10772,Thüringer Rostbratwurst,Meat/Poultry,1,0,123.79,123.79,18,0,2228.22
10773,Alice Mutton,Meat/Poultry,1,0,39,39,33,0,1287.00
10773,Gorgonzola Telino,Dairy Products,0,0,12.5,12.5,70,0.2,700.00
10773,Rhönbräu Klosterbier,Beverages,0,125,7.75,7.75,7,0.2,43.40
10774,Gorgonzola Telino,Dairy Products,0,0,12.5,12.5,2,0.25,18.75
10774,Louisiana Hot Spiced Okra,Condiments,0,4,17,17,50,0,850.00
10775,Ikura,Seafood,0,31,31,31,6,0,186.00
10775,Laughing Lumberjack Lager,Beverages,0,52,14,14,3,0,42.00
10776,Gorgonzola Telino,Dairy Products,0,0,12.5,12.5,16,0.05,190.00
10776,Manjimup Dried Apples,Produce,0,20,53,53,120,0.05,6042.00
10776,Rogede sild,Seafood,0,5,9.5,9.5,27,0.05,243.68
10776,Singaporean Hokkien Fried Mee,Grains/Cereals,1,26,14,14,12,0.05,159.60
10777,Singaporean Hokkien Fried Mee,Grains/Cereals,1,26,14,14,20,0.2,224.00
10778,Jack's New England Clam Chowder,Seafood,0,85,9.65,9.65,10,0,96.50
10779,Pavlova,Confections,0,29,17.45,17.45,20,0,349.00
10779,Tarte au sucre,Confections,0,17,49.3,49.3,20,0,986.00
10780,Original Frankfurter grüne Soße,Condiments,0,32,13,13,15,0,195.00
10780,Outback Lager,Beverages,0,15,15,15,35,0,525.00
10781,Gnocchi di nonna Alice,Grains/Cereals,0,21,38,38,20,0.2,608.00
10781,Longlife Tofu,Produce,0,4,10,10,35,0,350.00
10781,Tourtière,Meat/Poultry,0,21,7.45,7.45,3,0.2,17.88
10782,Gorgonzola Telino,Dairy Products,0,0,12.5,12.5,1,0,12.50
10783,Côte de Blaye,Beverages,0,17,263.5,263.5,5,0,1317.50
10783,Gorgonzola Telino,Dairy Products,0,0,12.5,12.5,10,0,125.00
10784,Chartreuse verte,Beverages,0,69,18,18,2,0.15,30.60
10784,Inlagd Sill,Seafood,0,112,19,19,30,0,570.00
10784,Mozzarella di Giovanni,Dairy Products,0,14,34.8,34.8,30,0.15,887.40
10785,Ikura,Seafood,0,31,31,31,10,0,310.00
10785,Rhönbräu Klosterbier,Beverages,0,125,7.75,7.75,10,0,77.50
10786,Nord-Ost Matjeshering,Seafood,0,10,25.89,25.89,15,0.2,310.68
10786,Northwoods Cranberry Sauce,Condiments,0,6,40,40,30,0.2,960.00
10786,Rhönbräu Klosterbier,Beverages,0,125,7.75,7.75,42,0.2,260.40
10787,Chang,Beverages,0,17,19,19,15,0.05,270.75
10787,Thüringer Rostbratwurst,Meat/Poultry,1,0,123.79,123.79,20,0.05,2352.01
10788,Rhönbräu Klosterbier,Beverages,0,125,7.75,7.75,40,0.05,294.50
10788,Teatime Chocolate Biscuits,Confections,0,25,9.2,9.2,50,0.05,437.00
10789,Carnarvon Tigers,Seafood,0,42,62.5,62.5,30,0,1875.00
10789,Scottish Longbreads,Confections,0,6,12.5,12.5,18,0,225.00
10789,Steeleye Stout,Beverages,0,20,18,18,15,0,270.00
10789,Vegie-spread,Condiments,0,24,43.9,43.9,30,0,1317.00
10790,Gnocchi di nonna Alice,Grains/Cereals,0,21,38,38,20,0.15,646.00
10790,Uncle Bob's Organic Dried Pears,Produce,0,15,30,30,3,0.15,76.50
10791,Jack's New England Clam Chowder,Seafood,0,85,9.65,9.65,20,0.05,183.35
10791,Thüringer Rostbratwurst,Meat/Poultry,1,0,123.79,123.79,14,0.05,1646.41
10792,Chang,Beverages,0,17,19,19,10,0,190.00
10792,Scottish Longbreads,Confections,0,6,12.5,12.5,15,0,187.50
10792,Tourtière,Meat/Poultry,0,21,7.45,7.45,3,0,22.35
10793,Filo Mix,Grains/Cereals,0,38,7,7,8,0,56.00
10793,Jack's New England Clam Chowder,Seafood,0,85,9.65,9.65,14,0,135.10
10794,Tofu,Produce,0,35,23.25,23.25,15,0.2,279.00
10794,Tourtière,Meat/Poultry,0,21,7.45,7.45,6,0.2,35.76
10795,Alice Mutton,Meat/Poultry,1,0,39,39,35,0.25,1023.75
10795,Pavlova,Confections,0,29,17.45,17.45,65,0,1134.25
10796,Gudbrandsdalsost,Dairy Products,0,26,36,36,24,0.2,691.20
10796,Gula Malacca,Condiments,0,27,19.45,19.45,10,0,194.50
10796,Gumbär Gummibärchen,Confections,0,15,31.23,31.23,21,0.2,524.66
10796,Wimmers gute Semmelknödel,Grains/Cereals,0,22,33.25,33.25,35,0.2,931.00
10797,Queso Cabrales,Dairy Products,0,22,21,21,20,0,420.00
10798,Mozzarella di Giovanni,Dairy Products,0,14,34.8,34.8,10,0,348.00
10798,Tarte au sucre,Confections,0,17,49.3,49.3,2,0,98.60
10799,Guaraná Fantástica,Beverages,1,20,4.5,4.5,20,0.15,76.50
10799,Konbu,Seafood,0,24,6,6,20,0.15,102.00
10799,Raclette Courdavault,Dairy Products,0,79,55,55,25,0,1375.00
10800,Manjimup Dried Apples,Produce,0,20,53,53,10,0.1,477.00
10800,Queso Cabrales,Dairy Products,0,22,21,21,50,0.1,945.00
10800,Tourtière,Meat/Poultry,0,21,7.45,7.45,7,0.1,46.94
