OrderID,OrderDate,CustomerID,ShipCity,ShipCountry,ProductID,ProductName,CategoryName,UnitPrice,DealUnitPrice,Quantity,Discount,TotalSales,TotalSales_AfterDiscount
10895,1998-02-18 00:00:00.000,ERNSH,Graz,Austria,60,Camembert Pierrot,Dairy Products,34,34,100,0,3400,3400
10896,1998-02-19 00:00:00.000,MAISD,Bruxelles,Belgium,45,Rogede sild,Seafood,"9,5","9,5",15,0,"142,5","142,5"
10896,1998-02-19 00:00:00.000,MAISD,Bruxelles,Belgium,56,Gnocchi di nonna Alice,Grains/Cereals,38,38,16,0,608,608
10897,1998-02-19 00:00:00.000,HUNGO,Cork,Ireland,29,Thüringer Rostbratwurst,Meat/Poultry,"123,79","123,79",80,0,"9903,2","9903,2"
10897,1998-02-19 00:00:00.000,HUNGO,Cork,Ireland,30,Nord-Ost Matjeshering,Seafood,"25,89","25,89",36,0,"932,04","932,04"
10898,1998-02-20 00:00:00.000,OCEAN,Buenos Aires,Argentina,13,Konbu,Seafood,6,6,5,0,30,30
10899,1998-02-20 00:00:00.000,LILAS,Barquisimeto,Venezuela,39,Chartreuse verte,Beverages,18,18,8,"0,15",144,"122,4"
10900,1998-02-20 00:00:00.000,WELLI,Resende,Brazil,70,Outback Lager,Beverages,15,15,3,"0,25",45,"33,75"
10901,1998-02-23 00:00:00.000,HILAA,San Cristóbal,Venezuela,41,Jack's New England Clam Chowder,Seafood,"9,65","9,65",30,0,"289,5","289,5"
10901,1998-02-23 00:00:00.000,HILAA,San Cristóbal,Venezuela,71,Flotemysost,Dairy Products,"21,5","21,5",30,0,645,645
10902,1998-02-23 00:00:00.000,FOLKO,Bräcke,Sweden,55,Pâté chinois,Meat/Poultry,24,24,30,"0,15",720,612
10902,1998-02-23 00:00:00.000,FOLKO,Bräcke,Sweden,62,Tarte au sucre,Confections,"49,3","49,3",6,"0,15","295,8","251,43"
10903,1998-02-24 00:00:00.000,HANAR,Rio de Janeiro,Brazil,13,Konbu,Seafood,6,6,40,0,240,240
10903,1998-02-24 00:00:00.000,HANAR,Rio de Janeiro,Brazil,65,Louisiana Fiery Hot Pepper Sauce,Condiments,"21,05","21,05",21,0,"442,05","442,05"
10903,1998-02-24 00:00:00.000,HANAR,Rio de Janeiro,Brazil,68,Scottish Longbreads,Confections,"12,5","12,5",20,0,250,250
10904,1998-02-24 00:00:00.000,WHITC,Seattle,USA,58,Escargots de Bourgogne,Seafood,"13,25","13,25",15,0,"198,75","198,75"
10904,1998-02-24 00:00:00.000,WHITC,Seattle,USA,62,Tarte au sucre,Confections,"49,3","49,3",35,0,"1725,5","1725,5"
10905,1998-02-24 00:00:00.000,WELLI,Resende,Brazil,1,Chai,Beverages,18,18,20,"0,05",360,342
10906,1998-02-25 00:00:00.000,WOLZA,Warszawa,Poland,61,Sirop d'érable,Condiments,"28,5","28,5",15,0,"427,5","427,5"
10907,1998-02-25 00:00:00.000,SPECD,Paris,France,75,Rhönbräu Klosterbier,Beverages,"7,75","7,75",14,0,"108,5","108,5"
10908,1998-02-26 00:00:00.000,REGGC,Reggio Emilia,Italy,7,Uncle Bob's Organic Dried Pears,Produce,30,30,20,"0,05",600,570
10908,1998-02-26 00:00:00.000,REGGC,Reggio Emilia,Italy,52,Filo Mix,Grains/Cereals,7,7,14,"0,05",98,"93,1"
10909,1998-02-26 00:00:00.000,SANTG,Stavern,Norway,7,Uncle Bob's Organic Dried Pears,Produce,30,30,12,0,360,360
10909,1998-02-26 00:00:00.000,SANTG,Stavern,Norway,16,Pavlova,Confections,"17,45","17,45",15,0,"261,75","261,75"
10909,1998-02-26 00:00:00.000,SANTG,Stavern,Norway,41,Jack's New England Clam Chowder,Seafood,"9,65","9,65",5,0,"48,25","48,25"
10910,1998-02-26 00:00:00.000,WILMK,Helsinki,Finland,19,Teatime Chocolate Biscuits,Confections,"9,2","9,2",12,0,"110,4","110,4"
10910,1998-02-26 00:00:00.000,WILMK,Helsinki,Finland,49,Maxilaku,Confections,20,20,10,0,200,200
10910,1998-02-26 00:00:00.000,WILMK,Helsinki,Finland,61,Sirop d'érable,Condiments,"28,5","28,5",5,0,"142,5","142,5"
10911,1998-02-26 00:00:00.000,GODOS,Sevilla,Spain,1,Chai,Beverages,18,18,10,0,180,180
10911,1998-02-26 00:00:00.000,GODOS,Sevilla,Spain,17,Alice Mutton,Meat/Poultry,39,39,12,0,468,468
10911,1998-02-26 00:00:00.000,GODOS,Sevilla,Spain,67,Laughing Lumberjack Lager,Beverages,14,14,15,0,210,210
10912,1998-02-26 00:00:00.000,HUNGO,Cork,Ireland,11,Queso Cabrales,Dairy Products,21,21,40,"0,25",840,630
10912,1998-02-26 00:00:00.000,HUNGO,Cork,Ireland,29,Thüringer Rostbratwurst,Meat/Poultry,"123,79","123,79",60,"0,25","7427,4","5570,55"
10913,1998-02-26 00:00:00.000,QUEEN,Sao Paulo,Brazil,4,Chef Anton's Cajun Seasoning,Condiments,22,22,30,"0,25",660,495
10913,1998-02-26 00:00:00.000,QUEEN,Sao Paulo,Brazil,33,Geitost,Dairy Products,"2,5","2,5",40,"0,25",100,75
10913,1998-02-26 00:00:00.000,QUEEN,Sao Paulo,Brazil,58,Escargots de Bourgogne,Seafood,"13,25","13,25",15,0,"198,75","198,75"
10914,1998-02-27 00:00:00.000,QUEEN,Sao Paulo,Brazil,71,Flotemysost,Dairy Products,"21,5","21,5",25,0,"537,5","537,5"
10915,1998-02-27 00:00:00.000,TORTU,México D.F.,Mexico,17,Alice Mutton,Meat/Poultry,39,39,10,0,390,390
10915,1998-02-27 00:00:00.000,TORTU,México D.F.,Mexico,33,Geitost,Dairy Products,"2,5","2,5",30,0,75,75
10915,1998-02-27 00:00:00.000,TORTU,México D.F.,Mexico,54,Tourtière,Meat/Poultry,"7,45","7,45",10,0,"74,5","74,5"
10916,1998-02-27 00:00:00.000,RANCH,Buenos Aires,Argentina,16,Pavlova,Confections,"17,45","17,45",6,0,"104,7","104,7"
10916,1998-02-27 00:00:00.000,RANCH,Buenos Aires,Argentina,32,Mascarpone Fabioli,Dairy Products,32,32,6,0,192,192
10916,1998-02-27 00:00:00.000,RANCH,Buenos Aires,Argentina,57,Ravioli Angelo,Grains/Cereals,"19,5","19,5",20,0,390,390
10917,1998-03-02 00:00:00.000,ROMEY,Madrid,Spain,30,Nord-Ost Matjeshering,Seafood,"25,89","25,89",1,0,"25,89","25,89"
10917,1998-03-02 00:00:00.000,ROMEY,Madrid,Spain,60,Camembert Pierrot,Dairy Products,34,34,10,0,340,340
10918,1998-03-02 00:00:00.000,BOTTM,Tsawassen,Canada,1,Chai,Beverages,18,18,60,"0,25",1080,810
10918,1998-03-02 00:00:00.000,BOTTM,Tsawassen,Canada,60,Camembert Pierrot,Dairy Products,34,34,25,"0,25",850,"637,5"
10919,1998-03-02 00:00:00.000,LINOD,I. de Margarita,Venezuela,16,Pavlova,Confections,"17,45","17,45",24,0,"418,8","418,8"
10919,1998-03-02 00:00:00.000,LINOD,I. de Margarita,Venezuela,25,NuNuCa Nuß-Nougat-Creme,Confections,14,14,24,0,336,336
10919,1998-03-02 00:00:00.000,LINOD,I. de Margarita,Venezuela,40,Boston Crab Meat,Seafood,"18,4","18,4",20,0,368,368
10920,1998-03-03 00:00:00.000,AROUT,Colchester,UK,50,Valkoinen suklaa,Confections,"16,25","16,25",24,0,390,390
10921,1998-03-03 00:00:00.000,VAFFE,Århus,Denmark,35,Steeleye Stout,Beverages,18,18,10,0,180,180
10921,1998-03-03 00:00:00.000,VAFFE,Århus,Denmark,63,Vegie-spread,Condiments,"43,9","43,9",40,0,1756,1756
10922,1998-03-03 00:00:00.000,HANAR,Rio de Janeiro,Brazil,17,Alice Mutton,Meat/Poultry,39,39,15,0,585,585
10922,1998-03-03 00:00:00.000,HANAR,Rio de Janeiro,Brazil,24,Guaraná Fantástica,Beverages,"4,5","4,5",35,0,"157,5","157,5"
10923,1998-03-03 00:00:00.000,LAMAI,Toulouse,France,42,Singaporean Hokkien Fried Mee,Grains/Cereals,14,14,10,"0,2",140,112
10923,1998-03-03 00:00:00.000,LAMAI,Toulouse,France,43,Ipoh Coffee,Beverages,46,46,10,"0,2",460,368
10923,1998-03-03 00:00:00.000,LAMAI,Toulouse,France,67,Laughing Lumberjack Lager,Beverages,14,14,24,"0,2",336,"268,8"
10924,1998-03-04 00:00:00.000,BERGS,Luleå,Sweden,10,Ikura,Seafood,31,31,20,"0,1",620,558
10924,1998-03-04 00:00:00.000,BERGS,Luleå,Sweden,28,Rössle Sauerkraut,Produce,"45,6","45,6",30,"0,1",1368,"1231,2"
10924,1998-03-04 00:00:00.000,BERGS,Luleå,Sweden,75,Rhönbräu Klosterbier,Beverages,"7,75","7,75",6,0,"46,5","46,5"
10925,1998-03-04 00:00:00.000,HANAR,Rio de Janeiro,Brazil,36,Inlagd Sill,Seafood,19,19,25,"0,15",475,"403,75"
10925,1998-03-04 00:00:00.000,HANAR,Rio de Janeiro,Brazil,52,Filo Mix,Grains/Cereals,7,7,12,"0,15",84,"71,4"
10926,1998-03-04 00:00:00.000,ANATR,México D.F.,Mexico,11,Queso Cabrales,Dairy Products,21,21,2,0,42,42
10926,1998-03-04 00:00:00.000,ANATR,México D.F.,Mexico,13,Konbu,Seafood,6,6,10,0,60,60
10926,1998-03-04 00:00:00.000,ANATR,México D.F.,Mexico,19,Teatime Chocolate Biscuits,Confections,"9,2","9,2",7,0,"64,4","64,4"
10926,1998-03-04 00:00:00.000,ANATR,México D.F.,Mexico,72,Mozzarella di Giovanni,Dairy Products,"34,8","34,8",10,0,348,348
10927,1998-03-05 00:00:00.000,LACOR,Versailles,France,20,Sir Rodney's Marmalade,Confections,81,81,5,0,405,405
10927,1998-03-05 00:00:00.000,LACOR,Versailles,France,52,Filo Mix,Grains/Cereals,7,7,5,0,35,35
10927,1998-03-05 00:00:00.000,LACOR,Versailles,France,76,Lakkalikööri,Beverages,18,18,20,0,360,360
10928,1998-03-05 00:00:00.000,GALED,Barcelona,Spain,47,Zaanse koeken,Confections,"9,5","9,5",5,0,"47,5","47,5"
10928,1998-03-05 00:00:00.000,GALED,Barcelona,Spain,76,Lakkalikööri,Beverages,18,18,5,0,90,90
10929,1998-03-05 00:00:00.000,FRANK,München,Germany,21,Sir Rodney's Scones,Confections,10,10,60,0,600,600
10929,1998-03-05 00:00:00.000,FRANK,München,Germany,75,Rhönbräu Klosterbier,Beverages,"7,75","7,75",49,0,"379,75","379,75"
10929,1998-03-05 00:00:00.000,FRANK,München,Germany,77,Original Frankfurter grüne Soße,Condiments,13,13,15,0,195,195
10930,1998-03-06 00:00:00.000,SUPRD,Charleroi,Belgium,21,Sir Rodney's Scones,Confections,10,10,36,0,360,360
10930,1998-03-06 00:00:00.000,SUPRD,Charleroi,Belgium,27,Schoggi Schokolade,Confections,"43,9","43,9",25,0,"1097,5","1097,5"
10930,1998-03-06 00:00:00.000,SUPRD,Charleroi,Belgium,55,Pâté chinois,Meat/Poultry,24,24,25,"0,2",600,480
10930,1998-03-06 00:00:00.000,SUPRD,Charleroi,Belgium,58,Escargots de Bourgogne,Seafood,"13,25","13,25",30,"0,2","397,5",318
10931,1998-03-06 00:00:00.000,RICSU,Genève,Switzerland,13,Konbu,Seafood,6,6,42,"0,15",252,"214,2"
10931,1998-03-06 00:00:00.000,RICSU,Genève,Switzerland,57,Ravioli Angelo,Grains/Cereals,"19,5","19,5",30,0,585,585
10932,1998-03-06 00:00:00.000,BONAP,Marseille,France,16,Pavlova,Confections,"17,45","17,45",30,"0,1","523,5","471,15"
10932,1998-03-06 00:00:00.000,BONAP,Marseille,France,62,Tarte au sucre,Confections,"49,3","49,3",14,"0,1","690,2","621,18"
10932,1998-03-06 00:00:00.000,BONAP,Marseille,France,72,Mozzarella di Giovanni,Dairy Products,"34,8","34,8",16,0,"556,8","556,8"
10932,1998-03-06 00:00:00.000,BONAP,Marseille,France,75,Rhönbräu Klosterbier,Beverages,"7,75","7,75",20,"0,1",155,"139,5"
10933,1998-03-06 00:00:00.000,ISLAT,Cowes,UK,53,Perth Pasties,Meat/Poultry,"32,8","32,8",2,0,"65,6","65,6"
10933,1998-03-06 00:00:00.000,ISLAT,Cowes,UK,61,Sirop d'érable,Condiments,"28,5","28,5",30,0,855,855
10934,1998-03-09 00:00:00.000,LEHMS,Frankfurt a.M.,Germany,6,Grandma's Boysenberry Spread,Condiments,25,25,20,0,500,500
10935,1998-03-09 00:00:00.000,WELLI,Resende,Brazil,1,Chai,Beverages,18,18,21,0,378,378
10935,1998-03-09 00:00:00.000,WELLI,Resende,Brazil,18,Carnarvon Tigers,Seafood,"62,5","62,5",4,"0,25",250,"187,5"
10935,1998-03-09 00:00:00.000,WELLI,Resende,Brazil,23,Tunnbröd,Grains/Cereals,9,9,8,"0,25",72,54
10936,1998-03-09 00:00:00.000,GREAL,Eugene,USA,36,Inlagd Sill,Seafood,19,19,30,"0,2",570,456
10937,1998-03-10 00:00:00.000,CACTU,Buenos Aires,Argentina,28,Rössle Sauerkraut,Produce,"45,6","45,6",8,0,"364,8","364,8"
10937,1998-03-10 00:00:00.000,CACTU,Buenos Aires,Argentina,34,Sasquatch Ale,Beverages,14,14,20,0,280,280
10938,1998-03-10 00:00:00.000,QUICK,Cunewalde,Germany,13,Konbu,Seafood,6,6,20,"0,25",120,90
10938,1998-03-10 00:00:00.000,QUICK,Cunewalde,Germany,43,Ipoh Coffee,Beverages,46,46,24,"0,25",1104,828
10938,1998-03-10 00:00:00.000,QUICK,Cunewalde,Germany,60,Camembert Pierrot,Dairy Products,34,34,49,"0,25",1666,"1249,5"
10938,1998-03-10 00:00:00.000,QUICK,Cunewalde,Germany,71,Flotemysost,Dairy Products,"21,5","21,5",35,"0,25","752,5","564,375"
10939,1998-03-10 00:00:00.000,MAGAA,Bergamo,Italy,2,Chang,Beverages,19,19,10,"0,15",190,"161,5"
10939,1998-03-10 00:00:00.000,MAGAA,Bergamo,Italy,67,Laughing Lumberjack Lager,Beverages,14,14,40,"0,15",560,476
10940,1998-03-11 00:00:00.000,BONAP,Marseille,France,7,Uncle Bob's Organic Dried Pears,Produce,30,30,8,0,240,240
10940,1998-03-11 00:00:00.000,BONAP,Marseille,France,13,Konbu,Seafood,6,6,20,0,120,120
10941,1998-03-11 00:00:00.000,SAVEA,Boise,USA,31,Gorgonzola Telino,Dairy Products,"12,5","12,5",44,"0,25",550,"412,5"
10941,1998-03-11 00:00:00.000,SAVEA,Boise,USA,62,Tarte au sucre,Confections,"49,3","49,3",30,"0,25",1479,"1109,25"
10941,1998-03-11 00:00:00.000,SAVEA,Boise,USA,68,Scottish Longbreads,Confections,"12,5","12,5",80,"0,25",1000,750
10941,1998-03-11 00:00:00.000,SAVEA,Boise,USA,72,Mozzarella di Giovanni,Dairy Products,"34,8","34,8",50,0,1740,1740
10942,1998-03-11 00:00:00.000,REGGC,Reggio Emilia,Italy,49,Maxilaku,Confections,20,20,28,0,560,560
10943,1998-03-11 00:00:00.000,BSBEV,London,UK,13,Konbu,Seafood,6,6,15,0,90,90
10943,1998-03-11 00:00:00.000,BSBEV,London,UK,22,Gustaf's Knäckebröd,Grains/Cereals,21,21,21,0,441,441
10943,1998-03-11 00:00:00.000,BSBEV,London,UK,46,Spegesild,Seafood,12,12,15,0,180,180
10944,1998-03-12 00:00:00.000,BOTTM,Tsawassen,Canada,11,Queso Cabrales,Dairy Products,21,21,5,"0,25",105,"78,75"
10944,1998-03-12 00:00:00.000,BOTTM,Tsawassen,Canada,44,Gula Malacca,Condiments,"19,45","19,45",18,"0,25","350,1","262,575"
10944,1998-03-12 00:00:00.000,BOTTM,Tsawassen,Canada,56,Gnocchi di nonna Alice,Grains/Cereals,38,38,18,0,684,684
10945,1998-03-12 00:00:00.000,MORGK,Leipzig,Germany,13,Konbu,Seafood,6,6,20,0,120,120
10945,1998-03-12 00:00:00.000,MORGK,Leipzig,Germany,31,Gorgonzola Telino,Dairy Products,"12,5","12,5",10,0,125,125
10946,1998-03-12 00:00:00.000,VAFFE,Århus,Denmark,10,Ikura,Seafood,31,31,25,0,775,775
10946,1998-03-12 00:00:00.000,VAFFE,Århus,Denmark,24,Guaraná Fantástica,Beverages,"4,5","4,5",25,0,"112,5","112,5"
10946,1998-03-12 00:00:00.000,VAFFE,Århus,Denmark,77,Original Frankfurter grüne Soße,Condiments,13,13,40,0,520,520
10947,1998-03-13 00:00:00.000,BSBEV,London,UK,59,Raclette Courdavault,Dairy Products,55,55,4,0,220,220
10948,1998-03-13 00:00:00.000,GODOS,Sevilla,Spain,50,Valkoinen suklaa,Confections,"16,25","16,25",9,0,"146,25","146,25"
10948,1998-03-13 00:00:00.000,GODOS,Sevilla,Spain,51,Manjimup Dried Apples,Produce,53,53,40,0,2120,2120
10948,1998-03-13 00:00:00.000,GODOS,Sevilla,Spain,55,Pâté chinois,Meat/Poultry,24,24,4,0,96,96
10949,1998-03-13 00:00:00.000,BOTTM,Tsawassen,Canada,6,Grandma's Boysenberry Spread,Condiments,25,25,12,0,300,300
10949,1998-03-13 00:00:00.000,BOTTM,Tsawassen,Canada,10,Ikura,Seafood,31,31,30,0,930,930
10949,1998-03-13 00:00:00.000,BOTTM,Tsawassen,Canada,17,Alice Mutton,Meat/Poultry,39,39,6,0,234,234
10949,1998-03-13 00:00:00.000,BOTTM,Tsawassen,Canada,62,Tarte au sucre,Confections,"49,3","49,3",60,0,2958,2958
10950,1998-03-16 00:00:00.000,MAGAA,Bergamo,Italy,4,Chef Anton's Cajun Seasoning,Condiments,22,22,5,0,110,110
10951,1998-03-16 00:00:00.000,RICSU,Genève,Switzerland,33,Geitost,Dairy Products,"2,5","2,5",15,"0,05","37,5","35,625"
10951,1998-03-16 00:00:00.000,RICSU,Genève,Switzerland,41,Jack's New England Clam Chowder,Seafood,"9,65","9,65",6,"0,05","57,9","55,005"
10951,1998-03-16 00:00:00.000,RICSU,Genève,Switzerland,75,Rhönbräu Klosterbier,Beverages,"7,75","7,75",50,"0,05","387,5","368,125"
10952,1998-03-16 00:00:00.000,ALFKI,Berlin,Germany,6,Grandma's Boysenberry Spread,Condiments,25,25,16,"0,05",400,380
10952,1998-03-16 00:00:00.000,ALFKI,Berlin,Germany,28,Rössle Sauerkraut,Produce,"45,6","45,6",2,0,"91,2","91,2"
10953,1998-03-16 00:00:00.000,AROUT,Colchester,UK,20,Sir Rodney's Marmalade,Confections,81,81,50,"0,05",4050,"3847,5"
10953,1998-03-16 00:00:00.000,AROUT,Colchester,UK,31,Gorgonzola Telino,Dairy Products,"12,5","12,5",50,"0,05",625,"593,75"
10954,1998-03-17 00:00:00.000,LINOD,I. de Margarita,Venezuela,16,Pavlova,Confections,"17,45","17,45",28,"0,15","488,6","415,31"
10954,1998-03-17 00:00:00.000,LINOD,I. de Margarita,Venezuela,31,Gorgonzola Telino,Dairy Products,"12,5","12,5",25,"0,15","312,5","265,625"
10954,1998-03-17 00:00:00.000,LINOD,I. de Margarita,Venezuela,45,Rogede sild,Seafood,"9,5","9,5",30,0,285,285
10954,1998-03-17 00:00:00.000,LINOD,I. de Margarita,Venezuela,60,Camembert Pierrot,Dairy Products,34,34,24,"0,15",816,"693,6"
10955,1998-03-17 00:00:00.000,FOLKO,Bräcke,Sweden,75,Rhönbräu Klosterbier,Beverages,"7,75","7,75",12,"0,2",93,"74,4"
10956,1998-03-17 00:00:00.000,BLAUS,Mannheim,Germany,21,Sir Rodney's Scones,Confections,10,10,12,0,120,120
10956,1998-03-17 00:00:00.000,BLAUS,Mannheim,Germany,47,Zaanse koeken,Confections,"9,5","9,5",14,0,133,133
10956,1998-03-17 00:00:00.000,BLAUS,Mannheim,Germany,51,Manjimup Dried Apples,Produce,53,53,8,0,424,424
10957,1998-03-18 00:00:00.000,HILAA,San Cristóbal,Venezuela,30,Nord-Ost Matjeshering,Seafood,"25,89","25,89",30,0,"776,7","776,7"
10957,1998-03-18 00:00:00.000,HILAA,San Cristóbal,Venezuela,35,Steeleye Stout,Beverages,18,18,40,0,720,720
10957,1998-03-18 00:00:00.000,HILAA,San Cristóbal,Venezuela,64,Wimmers gute Semmelknödel,Grains/Cereals,"33,25","33,25",8,0,266,266
10958,1998-03-18 00:00:00.000,OCEAN,Buenos Aires,Argentina,5,Chef Anton's Gumbo Mix,Condiments,"21,35","21,35",20,0,427,427
10958,1998-03-18 00:00:00.000,OCEAN,Buenos Aires,Argentina,7,Uncle Bob's Organic Dried Pears,Produce,30,30,6,0,180,180
10958,1998-03-18 00:00:00.000,OCEAN,Buenos Aires,Argentina,72,Mozzarella di Giovanni,Dairy Products,"34,8","34,8",5,0,174,174
10959,1998-03-18 00:00:00.000,GOURL,Campinas,Brazil,75,Rhönbräu Klosterbier,Beverages,"7,75","7,75",20,"0,15",155,"131,75"
10960,1998-03-19 00:00:00.000,HILAA,San Cristóbal,Venezuela,24,Guaraná Fantástica,Beverages,"4,5","4,5",10,"0,25",45,"33,75"
10960,1998-03-19 00:00:00.000,HILAA,San Cristóbal,Venezuela,41,Jack's New England Clam Chowder,Seafood,"9,65","9,65",24,0,"231,6","231,6"
10961,1998-03-19 00:00:00.000,QUEEN,Sao Paulo,Brazil,52,Filo Mix,Grains/Cereals,7,7,6,"0,05",42,"39,9"
10961,1998-03-19 00:00:00.000,QUEEN,Sao Paulo,Brazil,76,Lakkalikööri,Beverages,18,18,60,0,1080,1080
10962,1998-03-19 00:00:00.000,QUICK,Cunewalde,Germany,7,Uncle Bob's Organic Dried Pears,Produce,30,30,45,0,1350,1350
10962,1998-03-19 00:00:00.000,QUICK,Cunewalde,Germany,13,Konbu,Seafood,6,6,77,0,462,462
10962,1998-03-19 00:00:00.000,QUICK,Cunewalde,Germany,53,Perth Pasties,Meat/Poultry,"32,8","32,8",20,0,656,656
10962,1998-03-19 00:00:00.000,QUICK,Cunewalde,Germany,69,Gudbrandsdalsost,Dairy Products,36,36,9,0,324,324
10962,1998-03-19 00:00:00.000,QUICK,Cunewalde,Germany,76,Lakkalikööri,Beverages,18,18,44,0,792,792
10963,1998-03-19 00:00:00.000,FURIB,Lisboa,Portugal,60,Camembert Pierrot,Dairy Products,34,34,2,"0,15",68,"57,8"
10964,1998-03-20 00:00:00.000,SPECD,Paris,France,18,Carnarvon Tigers,Seafood,"62,5","62,5",6,0,375,375
10964,1998-03-20 00:00:00.000,SPECD,Paris,France,38,Côte de Blaye,Beverages,"263,5","263,5",5,0,"1317,5","1317,5"
10964,1998-03-20 00:00:00.000,SPECD,Paris,France,69,Gudbrandsdalsost,Dairy Products,36,36,10,0,360,360
10965,1998-03-20 00:00:00.000,OLDWO,Anchorage,USA,51,Manjimup Dried Apples,Produce,53,53,16,0,848,848
10966,1998-03-20 00:00:00.000,CHOPS,Bern,Switzerland,37,Gravad lax,Seafood,26,26,8,0,208,208
10966,1998-03-20 00:00:00.000,CHOPS,Bern,Switzerland,56,Gnocchi di nonna Alice,Grains/Cereals,38,38,12,"0,15",456,"387,6"
10966,1998-03-20 00:00:00.000,CHOPS,Bern,Switzerland,62,Tarte au sucre,Confections,"49,3","49,3",12,"0,15","591,6","502,86"
10967,1998-03-23 00:00:00.000,TOMSP,Münster,Germany,19,Teatime Chocolate Biscuits,Confections,"9,2","9,2",12,0,"110,4","110,4"
10967,1998-03-23 00:00:00.000,TOMSP,Münster,Germany,49,Maxilaku,Confections,20,20,40,0,800,800
10968,1998-03-23 00:00:00.000,ERNSH,Graz,Austria,12,Queso Manchego La Pastora,Dairy Products,38,38,30,0,1140,1140
10968,1998-03-23 00:00:00.000,ERNSH,Graz,Austria,24,Guaraná Fantástica,Beverages,"4,5","4,5",30,0,135,135
10968,1998-03-23 00:00:00.000,ERNSH,Graz,Austria,64,Wimmers gute Semmelknödel,Grains/Cereals,"33,25","33,25",4,0,133,133
10969,1998-03-23 00:00:00.000,COMMI,Sao Paulo,Brazil,46,Spegesild,Seafood,12,12,9,0,108,108
10970,1998-03-24 00:00:00.000,BOLID,Madrid,Spain,52,Filo Mix,Grains/Cereals,7,7,40,"0,2",280,224
10971,1998-03-24 00:00:00.000,FRANR,Nantes,France,29,Thüringer Rostbratwurst,Meat/Poultry,"123,79","123,79",14,0,"1733,06","1733,06"
10972,1998-03-24 00:00:00.000,LACOR,Versailles,France,17,Alice Mutton,Meat/Poultry,39,39,6,0,234,234
10972,1998-03-24 00:00:00.000,LACOR,Versailles,France,33,Geitost,Dairy Products,"2,5","2,5",7,0,"17,5","17,5"
10973,1998-03-24 00:00:00.000,LACOR,Versailles,France,26,Gumbär Gummibärchen,Confections,"31,23","31,23",5,0,"156,15","156,15"
10973,1998-03-24 00:00:00.000,LACOR,Versailles,France,41,Jack's New England Clam Chowder,Seafood,"9,65","9,65",6,0,"57,9","57,9"
10973,1998-03-24 00:00:00.000,LACOR,Versailles,France,75,Rhönbräu Klosterbier,Beverages,"7,75","7,75",10,0,"77,5","77,5"
10974,1998-03-25 00:00:00.000,SPLIR,Lander,USA,63,Vegie-spread,Condiments,"43,9","43,9",10,0,439,439
10975,1998-03-25 00:00:00.000,BOTTM,Tsawassen,Canada,8,Northwoods Cranberry Sauce,Condiments,40,40,16,0,640,640
10975,1998-03-25 00:00:00.000,BOTTM,Tsawassen,Canada,75,Rhönbräu Klosterbier,Beverages,"7,75","7,75",10,0,"77,5","77,5"
10976,1998-03-25 00:00:00.000,HILAA,San Cristóbal,Venezuela,28,Rössle Sauerkraut,Produce,"45,6","45,6",20,0,912,912
10977,1998-03-26 00:00:00.000,FOLKO,Bräcke,Sweden,39,Chartreuse verte,Beverages,18,18,30,0,540,540
10977,1998-03-26 00:00:00.000,FOLKO,Bräcke,Sweden,47,Zaanse koeken,Confections,"9,5","9,5",30,0,285,285
10977,1998-03-26 00:00:00.000,FOLKO,Bräcke,Sweden,51,Manjimup Dried Apples,Produce,53,53,10,0,530,530
10977,1998-03-26 00:00:00.000,FOLKO,Bräcke,Sweden,63,Vegie-spread,Condiments,"43,9","43,9",20,0,878,878
10978,1998-03-26 00:00:00.000,MAISD,Bruxelles,Belgium,8,Northwoods Cranberry Sauce,Condiments,40,40,20,"0,15",800,680
10978,1998-03-26 00:00:00.000,MAISD,Bruxelles,Belgium,21,Sir Rodney's Scones,Confections,10,10,40,"0,15",400,340
10978,1998-03-26 00:00:00.000,MAISD,Bruxelles,Belgium,40,Boston Crab Meat,Seafood,"18,4","18,4",10,0,184,184
10978,1998-03-26 00:00:00.000,MAISD,Bruxelles,Belgium,44,Gula Malacca,Condiments,"19,45","19,45",6,"0,15","116,7","99,19499"
10979,1998-03-26 00:00:00.000,ERNSH,Graz,Austria,7,Uncle Bob's Organic Dried Pears,Produce,30,30,18,0,540,540
10979,1998-03-26 00:00:00.000,ERNSH,Graz,Austria,12,Queso Manchego La Pastora,Dairy Products,38,38,20,0,760,760
10979,1998-03-26 00:00:00.000,ERNSH,Graz,Austria,24,Guaraná Fantástica,Beverages,"4,5","4,5",80,0,360,360
10979,1998-03-26 00:00:00.000,ERNSH,Graz,Austria,27,Schoggi Schokolade,Confections,"43,9","43,9",30,0,1317,1317
10979,1998-03-26 00:00:00.000,ERNSH,Graz,Austria,31,Gorgonzola Telino,Dairy Products,"12,5","12,5",24,0,300,300
10979,1998-03-26 00:00:00.000,ERNSH,Graz,Austria,63,Vegie-spread,Condiments,"43,9","43,9",35,0,"1536,5","1536,5"
10980,1998-03-27 00:00:00.000,FOLKO,Bräcke,Sweden,75,Rhönbräu Klosterbier,Beverages,"7,75","7,75",40,"0,2",310,248
10981,1998-03-27 00:00:00.000,HANAR,Rio de Janeiro,Brazil,38,Côte de Blaye,Beverages,"263,5","263,5",60,0,15810,15810
10982,1998-03-27 00:00:00.000,BOTTM,Tsawassen,Canada,7,Uncle Bob's Organic Dried Pears,Produce,30,30,20,0,600,600
